CustomerID,First_Purchase,Recency,Frequency,Monetary,Min,Max,Mean
16671,165,29,3,1692.27,75.0,816.0,282.04
16672,267,3,20,8093.59,9.9,226.8,71.36
16674,99,55,2,304.24,0.39,15.0,3.27
16676,338,34,4,1558.72,5.04,79.9,17.89
16678,283,3,12,3013.83,0.39,89.1,19.08
16679,367,367,1,129.75,12.75,102.0,43.25
16680,44,44,1,183.7,15.0,23.4,18.37
16681,254,73,6,1770.34,10.08,117.0,40.24
16682,188,5,5,1028.0,6.96,101.4,34.27
16684,359,5,28,65892.08,25.44,1494.0,240.63
16685,62,62,2,324.24,0.39,24.75,5.23
16686,356,48,7,2940.53,0.21,39.95,5.44
16688,61,2,4,1260.86,5.04,51.0,20.34
16689,83,76,2,303.26,9.12,76.2,32.51
16690,202,73,2,208.63,5.04,52.2,18.8
16692,290,257,2,1276.0,8.5,1117.5,425.33
16693,272,69,2,477.86,0.39,25.0,8.1
16696,249,136,4,657.9,17.7,195.6,65.79
16697,242,242,1,112.75,0.95,12.75,5.37
16698,254,227,2,1998.0,204.0,816.0,399.6
16700,367,9,13,5040.0,5.04,44.55,16.48
16701,362,9,13,5150.27,0.48,163.2,37.49
16705,359,1,20,13946.13,9.3,244.8,51.98
16706,115,38,3,531.35,0.24,29.75,4.32
16708,46,46,1,656.63,10.2,90.0,24.32
16709,282,85,5,3029.87,13.44,153.0,38.35
16710,369,20,10,2467.99,0.42,51.0,6.26
16711,358,4,5,1651.03,15.12,297.0,75.05
16712,277,10,11,3611.31,0.29,249.6,8.24
16713,367,19,15,6827.88,0.55,105.6,11.16
16714,318,219,3,879.06,0.85,250.0,12.98
16715,79,79,1,301.72,3.8,81.6,15.88
16716,312,267,2,319.8,166.8,734.4,450.6
16717,367,24,6,3263.06,5.04,83.4,19.41
16718,370,370,1,606.05,0.42,51.0,13.77
16719,369,15,7,1753.72,0.42,35.8,9.03
16720,27,27,1,152.95,0.21,16.4,6.12
16721,263,263,1,292.47,2.5,30.0,7.9
16722,369,18,13,4711.21,4.56,162.72,21.03
16723,108,92,2,576.4,0.78,165.0,13.72
16725,372,303,7,752.32,0.21,30.0,5.23
16726,362,27,5,1358.74,0.29,41.25,7.63
16727,365,365,1,256.32,0.55,17.7,5.83
16728,265,47,4,1048.28,0.39,53.7,3.99
16729,242,39,21,7041.69,0.38,67.6,10.98
16730,320,53,3,702.79,0.29,30.6,9.06
16732,32,32,1,603.75,5.04,64.2,21.56
16734,115,53,3,646.76,0.85,50.0,12.44
16735,335,79,5,2216.06,1.95,60.0,19.37
16737,54,54,1,417.6,417.6,417.6,417.6
16738,298,298,1,3.75,3.75,3.75,3.75
16739,177,177,1,312.55,15.0,52.0,24.85
16743,359,30,7,2166.88,0.55,49.92,11.65
16744,174,12,7,1291.91,0.39,49.75,5.47
16745,312,87,17,7157.1,0.65,136.0,20.23
16746,359,5,18,6676.76,1.25,126.0,15.05
16747,68,38,2,826.96,9.95,54.08,19.91
16748,335,18,5,1515.9,8.5,41.6,21.97
16750,233,45,5,623.93,0.42,62.5,6.57
16751,31,31,1,1764.72,5.04,918.0,70.59
16752,373,373,1,207.5,10.2,79.95,23.06
16753,59,59,1,223.92,0.55,41.6,6.59
16754,373,373,1,2002.4,518.4,1484.0,1001.2
16755,316,115,3,1463.23,0.76,40.8,8.94
16756,215,215,1,239.4,10.08,29.7,18.42
16757,319,319,1,106.83,5.04,35.4,15.26
16758,66,66,1,369.34,2.55,69.3,16.79
16759,31,8,3,772.84,8.2,49.8,18.8
16761,97,97,1,316.62,10.2,60.0,24.36
16762,145,20,3,1207.24,8.25,79.9,19.16
16763,199,199,1,594.9,11.7,89.7,26.6
16764,144,4,13,2749.95,0.29,33.15,3.99
16765,295,295,1,34.0,34.0,34.0,34.0
16766,274,274,2,1145.6,15.0,47.7,33.69
16767,317,31,11,5575.56,1.65,204.0,25.23
16768,272,48,3,458.04,0.65,60.0,8.85
16769,261,261,1,361.54,1.25,29.85,9.51
16770,373,58,5,731.9,0.39,39.95,5.41
16771,339,34,5,2242.61,0.79,38.25,8.83
16773,58,58,1,171.59,1.25,23.4,6.6
16774,179,68,4,654.92,0.42,69.3,13.78
16775,368,11,11,1691.51,0.38,65.7,10.77
16776,61,61,1,371.54,0.19,45.0,5.23
16777,258,81,2,222.62,0.42,17.7,4.64
16778,275,75,2,245.94,7.44,25.2,15.37
16779,367,3,22,10436.05,0.42,234.0,32.06
16780,260,101,2,422.24,0.78,30.0,7.16
16781,373,373,1,294.65,10.2,31.8,18.31
16782,366,11,13,2230.3,0.85,102.0,12.39
16784,20,20,1,107.6,30.0,47.6,35.87
16788,255,124,2,594.39,0.29,29.5,4.02
16789,9,9,1,80.8,11.7,19.8,16.16
16790,38,4,6,1520.12,2.95,35.4,16.62
16791,333,30,7,1690.28,0.55,38.25,5.43
16792,283,283,2,110.38,2.1,27.65,9.2
16793,58,58,1,243.84,6.64,25.5,15.24
16794,181,2,10,1175.3,0.29,21.0,4.3
16795,366,366,1,414.88,0.85,29.75,6.29
16796,90,90,1,305.62,6.64,49.5,16.98
16800,12,12,1,1162.65,0.39,31.8,7.45
16801,274,164,4,842.33,4.95,74.85,21.26
16803,66,66,1,332.3,6.64,23.4,13.85
16804,271,24,3,536.99,0.65,50.0,8.95
16805,361,174,2,460.59,0.95,29.7,4.7
16806,240,104,4,762.16,0.39,39.6,8.2
16807,271,143,3,1121.59,8.5,33.0,16.74
16808,275,100,2,288.42,2.55,61.2,12.54
16809,263,24,5,912.74,0.84,20.8,6.14
16810,193,193,1,275.64,8.5,59.4,20.64
16811,18,5,2,547.07,6.96,35.4,19.54
16812,361,361,1,479.35,10.2,119.6,31.96
16813,205,9,10,1652.18,0.29,60.48,3.88
16814,370,15,21,6408.2,0.55,135.0,20.12
16816,359,104,4,417.06,4.56,23.4,14.9
16817,369,3,9,1446.95,4.2,79.9,18.66
16818,206,11,11,3317.97,2.28,59.9,17.82
16820,96,96,1,497.61,5.04,35.4,19.14
16823,228,228,1,358.38,0.95,39.8,9.43
16824,165,16,2,460.64,9.96,45.0,17.72
16825,186,39,2,775.18,10.08,93.6,27.68
16826,52,52,1,341.7,8.2,24.9,15.53
16828,113,94,2,128.5,12.6,25.2,16.06
16829,157,157,1,197.22,7.8,30.6,17.93
16830,39,39,1,325.91,9.9,22.5,14.17
16832,218,185,3,199.15,4.95,62.5,16.6
16833,335,2,4,1106.53,10.08,81.36,23.54
16834,228,228,1,413.46,10.08,30.0,17.23
16835,374,129,2,180.85,12.6,22.5,18.08
16836,117,40,2,251.87,13.28,76.32,22.9
16837,246,32,11,3167.73,4.56,175.2,19.22
16838,289,198,2,582.9,9.96,165.0,23.55
16839,370,9,34,15357.78,5.04,297.0,62.38
16841,288,37,6,1774.62,2.88,95.2,16.12
16842,303,101,3,1260.44,8.5,66.0,20.07
16843,328,43,16,10183.82,2.88,142.8,26.98
16846,51,51,1,214.32,10.5,30.0,19.48
16847,44,44,1,193.44,10.2,25.5,16.12
16848,53,53,1,281.42,10.2,46.8,20.1
16849,187,187,1,124.57,12.5,19.9,15.57
16850,334,334,1,332.41,10.08,31.6,17.5
16851,52,5,3,342.45,6.96,39.6,17.12
16852,177,11,2,144.91,4.56,39.95,16.1
16855,44,24,2,328.4,9.95,30.0,17.28
16856,15,15,1,35.4,17.7,17.7,17.7
16858,369,369,1,345.89,13.5,83.4,37.57
16859,262,145,2,473.14,6.3,49.95,14.38
16861,159,60,2,151.65,20.16,40.8,28.96
16863,367,32,2,481.35,7.44,50.0,19.34
16866,162,141,3,207.74,0.85,45.0,18.89
16869,176,23,4,797.32,0.42,40.8,6.43
16871,271,23,6,2761.49,2.52,70.8,20.53
16872,185,78,3,680.02,12.75,169.6,97.15
16873,365,5,6,7066.31,5.04,350.0,25.53
16875,340,68,5,2023.47,6.96,39.8,18.71
16877,209,13,6,846.62,0.39,25.0,5.43
16880,190,31,7,1491.43,0.65,57.75,8.57
16881,67,67,1,432.0,432.0,432.0,432.0
16882,318,67,3,705.12,1.45,119.4,18.08
16883,372,188,2,272.48,1.25,25.0,7.36
16884,38,38,2,429.84,0.95,30.0,16.53
16885,358,16,3,450.41,0.29,23.8,4.69
16887,36,36,1,192.33,0.21,25.5,5.34
16889,337,195,3,1578.67,0.95,51.0,11.69
16891,372,2,5,742.43,0.24,17.0,3.99
16892,184,2,5,489.49,0.21,25.0,5.34
16893,367,367,1,145.93,0.65,12.6,3.24
16895,65,65,1,202.27,0.42,15.0,3.26
16897,314,300,2,213.03,1.25,25.5,7.83
16898,369,27,3,436.68,0.18,30.0,3.19
16899,361,8,6,1271.06,0.55,49.5,10.33
16900,64,17,3,187.69,3.75,46.8,11.23
16902,117,117,1,1706.88,2.34,224.25,38.79
16903,30,30,1,363.2,0.38,20.8,6.49
16904,368,5,16,3653.75,0.39,91.8,5.49
16905,372,6,7,3020.65,0.79,122.4,15.26
16906,249,82,4,559.59,0.39,101.76,6.51
16907,366,30,5,928.76,0.42,78.96,6.63
16909,73,73,1,364.14,9.36,77.76,21.06
16910,92,5,8,1508.96,0.21,19.9,2.77
16912,324,29,11,2508.87,10.08,76.5,25.56
16913,291,291,1,113.44,0.84,60.0,14.18
16914,37,37,1,183.76,0.39,50.0,6.13
16915,284,10,6,621.68,0.39,149.85,10.91
16916,373,24,2,562.41,0.39,19.8,4.14
16917,277,277,1,391.52,15.6,122.4,43.5
16918,318,50,6,1043.34,0.78,37.5,8.35
16919,369,157,11,2592.25,0.42,67.5,7.95
16921,62,62,1,154.18,0.29,12.6,2.8
16923,363,13,19,6488.3,0.12,150.0,11.29
16924,85,22,3,722.64,0.65,49.5,10.25
16926,372,372,1,230.25,4.95,34.0,16.45
16927,362,116,3,543.05,16.25,201.6,90.51
16928,374,81,17,2748.6,0.84,75.0,13.8
16929,156,4,7,1295.39,6.72,39.6,16.82
16930,69,27,3,378.89,0.78,51.0,7.15
16931,370,6,21,4554.87,0.12,26.55,5.14
16932,54,54,1,150.23,0.42,11.4,3.13
16933,240,2,2,530.08,0.36,56.25,12.8
16934,55,55,2,931.03,3.75,35.4,15.26
16936,26,26,1,261.9,0.42,20.8,4.68
16938,309,9,4,1878.43,1.1,833.25,11.54
16940,290,53,3,3049.88,0.42,49.5,10.0
16942,228,13,9,1878.51,0.29,47.7,6.88
16943,319,212,3,816.73,11.9,75.0,24.75
16945,359,22,19,4345.5,2.9,62.4,17.45
16947,236,236,1,406.48,15.0,31.2,19.36
16948,326,139,3,435.02,6.8,50.4,22.9
16949,317,4,6,1161.27,2.28,250.0,21.44
16950,368,57,3,1178.56,0.83,163.2,28.06
16951,305,135,3,1262.75,5.04,47.85,14.86
16952,110,110,2,167.61,1.25,37.44,10.48
16953,31,31,1,20.8,20.8,20.8,20.8
16954,360,1,9,2085.08,10.08,141.6,38.61
16955,374,185,4,493.67,10.4,50.85,20.75
16956,18,18,1,292.34,5.04,59.8,19.3
16957,282,240,2,416.64,5.04,79.2,26.04
16959,88,88,1,117.35,8.5,30.0,16.76
16960,253,39,3,507.05,0.84,31.2,5.02
16961,117,117,1,234.17,10.2,23.12,16.73
16963,188,188,1,110.55,12.6,17.7,15.79
16965,227,227,1,201.19,0.39,31.32,7.74
16966,241,9,7,2148.47,3.25,312.0,76.96
16967,190,190,1,319.02,10.2,34.8,15.19
16968,108,5,2,439.43,4.56,24.75,14.18
16969,192,40,3,650.41,6.96,47.7,15.49
16971,39,39,1,232.21,0.58,125.0,8.71
16976,268,268,1,251.52,76.32,175.2,125.76
16978,78,78,1,344.33,1.56,17.0,8.83
16979,298,4,6,1809.05,0.58,175.2,20.81
16980,292,256,2,1028.46,0.95,233.2,12.7
16982,61,61,1,384.06,6.64,25.2,17.46
16983,370,13,7,1894.82,0.36,59.4,13.33
16984,131,89,2,4370.59,0.42,111.0,11.15
16985,359,18,10,5461.62,9.9,244.8,45.53
16986,31,30,2,1873.2,20.8,1790.0,624.4
16987,206,4,7,1616.8,1.25,187.0,12.63
16988,6,6,1,126.12,10.2,33.0,18.02
16989,151,8,6,1133.25,33.0,178.2,94.44
16990,219,219,1,179.0,179.0,179.0,179.0
16992,285,11,5,1601.86,6.64,39.6,17.36
16996,354,31,6,1427.46,15.0,102.0,39.38
16997,326,289,3,702.0,19.5,97.5,58.5
16998,305,150,4,287.02,7.5,189.6,73.75
16999,75,24,2,484.82,5.04,179.0,21.08
17001,359,1,11,3989.57,7.56,58.5,23.61
17002,291,86,3,1487.78,7.95,85.0,30.48
17004,93,47,2,1312.14,0.39,268.2,30.51
17006,76,5,4,781.78,2.5,68.0,17.77
17007,358,51,6,877.43,5.04,74.25,17.11
17010,19,19,1,185.46,10.08,39.6,17.76
17011,31,31,1,270.9,10.2,30.0,18.06
17014,67,9,3,562.68,0.42,59.0,8.1
17015,186,29,3,1838.61,0.42,35.4,8.59
17017,373,3,20,8574.11,6.96,162.72,34.5
17018,326,41,2,920.1,9.9,75.0,57.51
17019,369,12,4,1258.08,0.29,42.0,5.52
17022,32,32,1,71.0,6.64,20.8,10.14
17024,158,46,3,95.85,25.0,39.6,31.95
17025,374,61,3,357.77,10.4,90.0,39.75
17026,370,186,2,154.83,10.2,121.68,38.71
17027,318,79,6,835.86,0.55,39.48,5.93
17029,237,111,2,716.0,358.0,358.0,358.0
17030,64,64,1,146.87,2.9,30.0,13.35
17031,155,12,2,380.35,8.5,62.4,17.29
17033,360,87,3,1030.14,5.04,254.4,36.79
17034,288,17,3,734.57,5.04,75.0,24.85
17035,312,246,2,388.33,6.8,39.6,15.48
17037,88,88,1,1253.22,6.64,30.6,16.9
17038,31,31,1,112.4,2.1,11.9,5.11
17040,138,138,1,449.73,9.9,175.2,29.98
17041,361,27,3,1055.69,3.78,35.4,15.53
17042,248,3,5,1036.58,0.85,40.56,10.69
17043,267,33,4,1735.18,0.65,175.2,17.01
17044,26,26,1,897.43,76.32,208.8,158.08
17045,248,114,3,339.44,0.55,51.0,15.43
17046,158,158,1,642.02,8.5,101.76,29.18
17047,206,86,3,1100.9,6.96,31.8,16.94
17048,332,118,3,864.32,5.04,62.4,21.52
17049,276,3,9,5589.83,3.48,250.0,17.84
17050,300,97,6,3185.64,0.55,50.0,10.34
17051,195,195,1,240.89,0.76,29.25,5.74
17052,29,29,1,399.09,0.29,45.0,4.81
17053,131,131,1,496.38,12.6,65.7,38.34
17054,246,29,5,1353.83,5.04,65.4,16.34
17058,240,82,3,1179.89,10.4,41.7,19.03
17059,370,30,5,3080.39,0.42,45.36,5.99
17060,267,267,1,234.24,15.0,152.64,46.85
17061,233,74,11,5116.13,1.95,415.0,52.85
17062,370,314,4,529.43,1.25,25.5,7.73
17063,290,22,7,1421.59,6.96,45.0,18.73
17064,328,59,3,855.45,2.95,76.5,14.02
17068,369,13,21,4531.34,2.08,85.0,15.38
17069,374,29,9,2655.22,0.85,63.75,18.95
17070,115,115,1,304.24,0.85,23.8,4.91
17071,310,29,9,2385.48,1.9,59.4,17.35
17073,110,18,4,1446.09,0.42,34.65,8.31
17075,318,18,4,813.77,0.42,59.5,10.83
17076,365,37,3,841.08,9.9,76.32,33.64
17078,37,37,2,378.2,0.57,61.2,13.51
17079,79,79,1,118.8,59.4,59.4,59.4
17080,270,23,2,285.5,15.0,76.32,35.95
17081,47,26,2,288.91,0.42,17.0,4.59
17082,319,34,2,2003.85,2.89,250.0,24.74
17083,304,110,3,1405.78,6.8,99.6,27.03
17084,36,36,2,2747.99,1.25,87.0,18.44
17085,363,124,5,1550.8,0.85,50.0,8.4
17086,64,8,6,2050.08,4.68,208.8,21.36
17088,254,29,4,1991.01,6.6,39.8,17.31
17090,355,5,7,1972.55,1.14,162.72,32.37
17091,368,3,9,3802.81,6.8,69.6,19.63
17092,278,51,4,1774.03,0.39,50.0,14.31
17094,323,323,1,270.2,8.5,59.4,21.57
17095,335,23,3,1088.2,3.36,70.8,17.89
17096,262,16,4,992.68,10.2,59.7,21.29
17100,19,19,2,971.74,5.04,25.2,14.95
17101,179,11,4,1621.73,5.04,179.0,38.61
17102,262,262,1,25.5,25.5,25.5,25.5
17105,307,160,2,665.78,1.0,16.5,7.4
17107,279,34,6,10362.48,0.42,222.0,25.96
17109,233,30,6,865.93,0.39,40.56,7.6
17110,166,166,1,163.3,3.3,25.5,13.61
17111,48,48,1,231.61,0.83,18.72,7.99
17114,335,6,8,739.72,0.39,25.0,6.51
17115,234,9,3,806.9,10.2,97.8,21.47
17117,289,289,1,116.2,6.6,19.8,12.91
17118,318,318,1,157.02,6.96,30.6,15.7
17119,60,4,2,593.61,8.5,30.6,17.34
17120,234,234,1,307.46,9.96,25.5,17.08
17122,120,120,1,138.32,13.52,30.0,19.76
17123,162,162,1,345.3,25.2,81.6,38.37
17124,186,186,1,294.24,0.39,29.75,9.49
17125,51,51,1,230.5,0.55,35.4,6.59
17126,363,153,5,976.55,0.39,27.04,3.99
17128,335,335,1,157.09,3.95,30.0,11.22
17131,76,6,5,2463.17,0.39,81.6,18.38
17133,267,16,7,4892.24,6.6,816.0,181.19
17134,265,107,2,413.2,7.5,31.8,17.97
17135,372,17,7,1139.73,4.56,85.0,21.92
17138,276,276,1,380.5,9.95,25.5,15.85
17139,289,16,12,10567.87,6.8,165.0,22.33
17140,248,248,1,454.12,0.95,180.0,25.23
17142,240,240,1,579.0,16.5,195.0,38.6
17144,85,2,2,984.57,5.04,99.0,20.51
17146,359,106,3,749.78,6.6,170.0,21.42
17147,312,23,4,1679.64,5.04,102.0,21.17
17148,52,52,1,124.88,8.5,19.8,13.88
17152,264,195,3,1503.5,2.1,558.0,120.68
17153,25,25,1,213.78,8.5,20.8,15.27
17154,76,76,1,329.34,4.56,25.5,14.32
17155,178,18,2,251.7,1.26,69.6,12.58
17157,177,8,2,306.55,6.96,81.36,24.54
17158,361,33,3,1266.97,5.04,45.0,18.91
17159,172,22,3,1534.73,2.88,41.6,15.24
17160,242,32,6,3518.03,5.04,33.0,15.36
17162,306,29,10,1707.21,5.04,30.6,16.49
17163,79,22,2,293.1,29.7,102.0,58.62
17164,274,33,7,2466.4,5.04,35.7,17.13
17165,285,285,1,158.68,10.08,19.9,15.87
17166,204,39,2,189.49,6.8,56.25,17.2
17169,184,58,2,816.88,5.04,30.0,15.48
17171,290,290,1,224.91,5.04,39.6,14.06
17172,79,79,1,313.26,9.36,46.8,21.18
17173,132,6,8,3755.65,12.6,142.8,43.8
17174,218,218,1,59.9,10.4,19.5,14.98
17175,297,45,4,1430.94,10.08,95.2,22.92
17176,202,202,1,306.13,10.08,81.6,20.41
17179,362,179,3,711.79,0.42,41.5,8.9
17180,317,57,4,768.32,0.55,30.0,6.27
17181,374,58,2,239.92,1.25,79.2,10.43
17183,106,8,6,3286.91,5.04,180.0,45.85
17186,61,47,2,144.0,72.0,72.0,72.0
17187,227,227,1,203.95,9.75,49.8,20.4
17188,363,12,7,2275.58,5.04,175.2,29.46
17189,360,107,2,383.75,0.29,31.8,6.4
17190,208,59,2,249.74,0.85,195.0,23.41
17191,369,29,7,2093.68,0.85,60.0,8.87
17193,177,36,7,1674.46,6.64,140.4,53.1
17194,361,274,2,262.62,0.42,87.0,9.06
17197,30,30,1,1013.01,13.9,119.4,34.93
17198,372,24,3,692.22,0.21,51.0,7.21
17201,54,54,1,289.78,0.39,52.2,7.63
17203,61,36,6,3560.08,0.42,214.56,24.05
17204,264,176,4,1352.91,12.75,106.2,27.45
17205,54,54,1,384.08,10.0,72.0,29.54
17206,54,54,1,204.24,15.0,45.0,29.18
17211,370,27,8,2299.67,1.25,50.0,10.98
17212,254,254,1,226.85,3.95,117.3,56.71
17213,367,41,7,2741.08,6.6,39.95,17.71
17214,360,61,6,974.12,0.42,85.0,10.49
17217,235,235,1,113.5,0.95,65.45,12.61
17218,369,5,10,1951.97,0.42,42.5,7.2
17219,32,32,1,114.23,0.85,15.0,4.57
17220,365,25,14,3187.55,0.55,33.9,6.83
17221,37,8,2,334.48,0.21,76.32,5.39
17222,66,66,1,328.65,2.08,55.65,12.17
17223,369,311,2,416.89,0.84,76.5,8.69
17226,309,309,1,393.49,1.95,102.0,18.74
17227,369,19,6,939.32,0.39,201.6,19.99
17228,373,16,8,1906.09,1.65,49.92,9.16
17229,143,97,2,318.76,1.1,23.7,6.78
17230,360,265,8,3466.67,0.95,175.2,52.73
17231,362,13,10,3078.22,0.29,30.0,5.88
17232,15,3,2,417.77,2.08,35.7,11.94
17233,36,36,1,190.88,1.25,26.56,7.64
17234,183,183,1,149.89,3.75,35.85,10.71
17235,373,26,2,550.06,0.78,69.36,18.97
17236,363,13,6,916.13,0.42,47.6,8.73
17237,23,12,2,314.69,1.45,90.0,16.56
17238,372,3,17,3719.1,0.39,41.25,6.7
17239,313,313,1,379.95,6.6,70.8,25.5
17242,181,109,2,1135.04,5.04,60.0,28.38
17243,370,2,26,8491.75,0.85,408.0,22.07
17244,54,54,1,954.9,1.9,157.92,30.8
17245,205,205,1,171.45,10.2,35.7,19.05
17247,16,16,1,280.09,0.39,25.0,5.19
17248,121,121,1,318.65,0.29,44.55,4.62
17250,262,4,2,381.97,0.39,45.0,6.82
17251,363,363,1,269.83,1.7,18.75,7.29
17252,187,117,2,348.91,0.38,15.0,4.06
17253,19,19,1,178.26,0.95,17.85,9.9
17254,16,5,2,271.19,0.21,23.4,2.44
17255,300,41,2,291.48,0.42,25.44,3.94
17256,313,108,2,240.0,1.65,89.7,15.0
17259,369,149,2,581.23,0.42,31.6,5.01
17262,367,53,5,1253.36,1.65,415.0,104.45
17263,209,209,1,63.44,0.42,6.75,2.76
17265,181,139,2,550.01,0.38,21.75,4.51
17266,148,3,3,296.58,0.29,19.9,4.06
17267,128,128,2,317.2,0.42,67.5,8.57
17268,246,108,4,763.64,15.0,299.52,127.27
17272,263,43,4,2144.53,5.04,141.6,18.85
17274,36,36,1,107.82,0.42,26.56,4.31
17277,323,228,2,1065.35,1.25,89.1,15.44
17278,242,242,1,246.04,5.04,39.95,16.4
17279,58,58,1,187.83,1.65,76.5,20.87
17282,300,131,3,1685.46,0.55,381.6,18.94
17284,337,61,6,1636.58,0.63,48.75,5.66
17286,22,22,1,151.37,0.21,17.0,3.44
17287,373,27,7,1049.06,0.39,60.0,8.6
17288,359,10,7,1417.63,0.19,60.0,10.13
17289,181,32,3,922.77,0.42,90.0,8.95
17290,17,4,2,513.01,0.39,30.0,5.34
17291,309,309,1,550.8,550.8,550.8,550.8
17293,362,9,9,1854.06,0.62,75.0,14.05
17295,65,29,3,547.0,1.45,30.0,8.04
17297,18,18,1,128.18,0.19,9.95,2.62
17298,125,102,2,498.42,0.84,83.2,16.61
17299,174,12,4,656.61,0.85,67.6,11.94
17301,22,22,1,163.24,0.29,13.52,2.77
17302,306,15,5,1119.93,0.39,90.0,14.38
17303,362,362,1,250.04,0.42,20.28,4.72
17306,354,11,19,8600.73,19.92,324.0,130.78
17309,96,96,1,82.75,1.3,12.6,6.9
17311,317,79,2,1384.85,5.04,144.0,25.18
17312,160,139,3,644.3,0.85,244.8,46.02
17313,32,32,1,2288.13,10.5,224.64,97.04
17314,313,25,8,2514.76,5.04,76.2,19.3
17315,358,2,38,6193.43,0.12,175.2,13.34
17317,90,47,3,2524.02,38.16,622.5,288.93
17320,369,101,3,1200.62,1.68,66.6,16.45
17321,68,9,2,657.16,0.85,41.25,6.64
17323,293,16,7,894.44,0.55,20.8,4.65
17324,367,18,4,986.48,0.95,139.2,20.13
17325,281,281,1,96.8,11.7,19.8,16.13
17329,316,15,2,523.11,1.25,68.58,15.85
17330,68,23,2,363.9,44.7,99.0,60.65
17331,124,124,1,175.2,175.2,175.2,175.2
17333,86,86,1,494.25,5.04,39.6,17.65
17334,309,303,2,306.6,5.04,70.2,27.91
17337,311,152,4,1897.51,0.21,38.35,3.8
17338,362,18,8,6461.79,0.21,51.0,9.01
17339,366,95,2,243.36,13.92,82.8,27.04
17340,367,30,11,11891.18,1.25,276.0,30.35
17341,367,157,3,682.29,0.29,51.0,4.35
17343,356,356,1,193.64,1.25,35.7,11.39
17344,47,47,1,157.62,0.42,25.0,5.08
17345,197,16,4,519.69,0.42,40.8,6.26
17346,374,4,15,2557.9,0.12,45.76,5.43
17347,87,87,1,228.96,228.96,228.96,228.96
17348,298,15,5,1156.6,0.21,39.6,5.43
17349,180,180,1,98.25,1.25,42.5,12.28
17350,52,9,4,1251.44,1.25,122.04,18.3
17351,274,37,3,587.15,0.95,135.0,21.75
17353,155,130,2,1740.0,217.5,217.5,217.5
17354,51,51,1,1393.06,6.64,222.0,87.07
17356,312,312,1,178.22,1.9,29.7,9.38
17357,25,25,2,384.39,0.39,75.46,8.74
17358,356,304,2,360.81,0.85,17.7,6.22
17359,12,12,1,127.86,0.42,25.5,8.52
17360,185,18,3,568.24,0.39,24.75,4.55
17361,292,50,3,488.2,0.42,45.0,16.83
17362,310,240,2,312.23,1.26,35.95,8.92
17364,332,1,11,4437.23,0.21,69.36,10.99
17365,333,13,8,4767.36,0.39,71.4,10.25
17367,239,239,1,167.55,0.85,17.4,5.08
17368,338,24,8,1315.72,0.78,297.0,17.56
17370,170,73,4,446.18,2.88,24.96,13.52
17371,362,18,3,418.4,0.39,47.7,4.87
17372,363,41,8,1337.18,0.84,35.4,5.33
17373,313,41,4,646.92,0.95,39.0,11.35
17374,282,219,2,495.77,13.52,35.7,17.71
17375,362,200,3,372.5,0.55,21.25,5.8
17376,312,71,2,203.2,1.25,23.4,8.47
17377,374,24,20,3883.32,0.55,153.0,10.05
17379,12,12,1,389.72,0.42,23.1,5.0
17381,373,9,29,20272.43,12.6,1326.0,186.01
17382,66,66,1,65.4,15.0,50.4,32.7
17383,5,5,1,193.39,0.42,21.8,3.95
17384,220,20,2,336.4,4.16,214.2,22.43
17385,15,15,1,256.11,0.83,25.0,5.69
17386,166,8,6,2686.42,1.9,851.76,95.94
17387,34,20,2,746.81,1.26,50.0,9.83
17388,288,78,4,1259.56,1.25,381.6,83.97
17389,332,1,34,31300.08,3.84,1051.2,149.45
17391,165,164,2,508.8,101.76,203.52,169.6
17392,359,307,2,417.27,0.29,33.6,7.45
17394,220,220,1,203.87,8.7,155.52,50.97
17396,372,40,8,7330.8,18.0,1226.4,271.51
17397,23,23,2,681.41,0.42,49.5,7.66
17398,256,115,3,653.38,6.64,43.8,17.19
17400,354,127,5,2097.84,0.39,60.0,10.18
17402,370,5,13,2633.85,0.42,271.2,44.64
17403,37,37,1,263.92,0.79,35.4,8.25
17405,151,2,3,967.22,2.34,53.1,12.58
17406,367,334,3,1912.72,0.19,295.0,19.68
17408,164,164,1,32.65,12.75,19.9,16.32
17409,249,185,2,771.85,15.9,119.6,59.37
17410,216,17,5,1214.72,4.56,72.0,18.98
17411,262,13,3,748.94,6.72,50.0,19.0
17412,373,3,7,1258.06,6.84,54.0,19.06
17414,185,44,2,778.0,6.4,390.0,129.67
17415,80,80,1,507.84,6.64,170.0,36.27
17416,282,30,7,6838.34,4.68,207.5,25.63
17418,324,43,2,463.46,4.56,33.0,15.45
17419,368,12,12,4200.97,4.68,85.0,20.52
17420,374,51,3,598.83,12.48,39.6,19.96
17422,297,17,6,1853.13,2.32,60.0,16.92
17423,218,47,2,663.63,10.2,102.0,26.86
17425,61,20,2,759.17,7.9,70.2,17.66
17426,283,9,6,5022.26,5.04,239.7,18.59
17427,72,72,1,100.8,30.0,70.8,50.4
17428,369,1,28,17078.45,2.34,302.4,52.61
17429,219,129,3,512.12,2.28,35.4,13.46
17430,366,33,2,265.76,4.56,39.0,18.98
17431,314,314,1,403.3,0.42,34.8,9.38
17432,38,19,2,365.76,1.25,31.6,7.62
17433,89,89,1,303.16,0.65,15.0,5.61
17434,86,3,7,2333.42,4.15,83.4,17.72
17436,227,2,2,216.3,15.3,45.9,24.03
17438,254,254,1,378.3,14.75,35.7,22.85
